Order ID,Order Date,Order Month,Order Year,Order weekday,Ship Date,Delivery time,Order Priority,Country Code,Country,Region,Sub-region,Product ID,Categories,Sales Channel,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
368865811,9/11/2013,September,2013,Wednesday,10/16/2013,35,L,DEU,Germany,Europe,Western Europe,8681,Office Supplies,Online,4445,$651.21,$524.96,"$2,894,628.45","$2,333,447.20","$561,181.25"
369170081,3/29/2011,March,2011,Tuesday,4/3/2011,5,H,SWE,Sweden,Europe,Northern Europe,7331,Baby Food,Offline,4486,$255.28,$159.42,"$1,145,186.08","$715,158.12","$430,027.96"
370484149,12/27/2015,December,2015,Sunday,1/19/2016,23,C,Unknow,Unknow,Unknow,Unknow,1270,Beverages,Online,3348,$47.45,$31.79,"$158,862.60","$106,432.92","$52,429.68"
371814954,9/14/2014,September,2014,Sunday,10/8/2014,24,M,RUS,Russia,Europe,Eastern Europe,3127,Personal Care,Online,7162,$81.73,$56.67,"$585,350.26","$405,870.54","$179,479.72"
374663245,11/9/2011,November,2011,Wednesday,11/26/2011,17,C,Unknow,Unknow,Unknow,Unknow,8681,Office Supplies,Online,35,$651.21,$524.96,"$22,792.35","$18,373.60","$4,418.75"
374848639,8/16/2012,August,2012,Thursday,9/6/2012,21,H,ESP,Spain,Europe,Southern Europe,2455,Clothes,Online,4897,$109.28,$35.84,"$535,144.16","$175,508.48","$359,635.68"
378216636,6/28/2016,June,2016,Tuesday,8/8/2016,41,H,LTU,Lithuania,Europe,Northern Europe,2455,Clothes,Online,1562,$109.28,$35.84,"$170,695.36","$55,982.08","$114,713.28"
378714883,11/16/2012,November,2012,Friday,12/16/2012,30,M,MNE,Montenegro,Europe,Southern Europe,8293,Cosmetics,Offline,9005,$437.20,$263.33,"$3,936,986.00","$2,371,286.65","$1,565,699.35"
378873240,11/25/2012,November,2012,Sunday,11/28/2012,3,H,AND,Andorra,Europe,Southern Europe,1270,Beverages,Online,5866,$47.45,$31.79,"$278,341.70","$186,480.14","$91,861.56"
379900634,11/7/2010,November,2010,Sunday,12/2/2010,25,L,DEU,Germany,Europe,Western Europe,2455,Clothes,Offline,9895,$109.28,$35.84,"$1,081,325.60","$354,636.80","$726,688.80"
380379998,7/14/2017,July,2017,Friday,7/16/2017,2,C,ALB,Albania,Europe,Southern Europe,7940,Household,Online,1749,$668.27,$502.54,"$1,168,804.23","$878,942.46","$289,861.77"
380498874,4/24/2014,April,2014,Thursday,5/13/2014,19,H,BGR,Bulgaria,Europe,Eastern Europe,2455,Clothes,Online,6927,$109.28,$35.84,"$756,982.56","$248,263.68","$508,718.88"
380610454,12/21/2011,December,2011,Wednesday,12/29/2011,8,C,SRB,Serbia,Europe,Southern Europe,8875,Meat,Offline,9946,$421.89,$364.69,"$4,196,117.94","$3,627,206.74","$568,911.20"
380684268,1/30/2015,January,2015,Friday,2/23/2015,24,M,LUX,Luxembourg,Europe,Western Europe,8293,Cosmetics,Offline,1789,$437.20,$263.33,"$782,150.80","$471,097.37","$311,053.43"
380733191,3/7/2013,March,2013,Thursday,4/13/2013,37,C,AND,Andorra,Europe,Southern Europe,7331,Baby Food,Offline,6267,$255.28,$159.42,"$1,599,839.76","$999,085.14","$600,754.62"
381759297,3/4/2012,March,2012,Sunday,3/25/2012,21,C,MNE,Montenegro,Europe,Southern Europe,2455,Clothes,Online,9914,$109.28,$35.84,"$1,083,401.92","$355,317.76","$728,084.16"
381774747,10/6/2014,October,2014,Monday,10/23/2014,17,C,NOR,Norway,Europe,Northern Europe,4594,Fruits,Offline,4486,$9.33,$6.92,"$41,854.38","$31,043.12","$10,811.26"
382581126,2/16/2013,February,2013,Saturday,3/27/2013,39,M,IRL,Ireland,Europe,Northern Europe,3127,Personal Care,Offline,3112,$81.73,$56.67,"$254,343.76","$176,357.04","$77,986.72"
383611094,7/22/2016,July,2016,Friday,8/26/2016,35,H,BLR,Belarus,Europe,Eastern Europe,2455,Clothes,Online,7902,$109.28,$35.84,"$863,530.56","$283,207.68","$580,322.88"
384128224,3/20/2010,March,2010,Saturday,4/26/2010,37,M,NOR,Norway,Europe,Northern Europe,7940,Household,Offline,933,$668.27,$502.54,"$623,495.91","$468,869.82","$154,626.09"
384483993,5/5/2011,May,2011,Thursday,6/19/2011,45,L,AUT,Austria,Europe,Western Europe,5988,Vegetables,Offline,6212,$154.06,$90.93,"$957,020.72","$564,857.16","$392,163.56"
384601581,9/25/2016,September,2016,Sunday,10/19/2016,24,M,LUX,Luxembourg,Europe,Western Europe,4594,Fruits,Online,1009,$9.33,$6.92,"$9,413.97","$6,982.28","$2,431.69"
384976232,2/18/2015,February,2015,Wednesday,4/3/2015,44,L,ISL,Iceland,Europe,Northern Europe,8681,Office Supplies,Online,1877,$651.21,$524.96,"$1,222,321.17","$985,349.92","$236,971.25"
385080945,11/6/2015,November,2015,Friday,11/7/2015,1,M,CYP,Cyprus,Asia,Western Asia,8293,Cosmetics,Offline,2864,$437.20,$263.33,"$1,252,140.80","$754,177.12","$497,963.68"
385340154,2/26/2012,February,2012,Sunday,3/18/2012,21,M,DEU,Germany,Europe,Western Europe,8293,Cosmetics,Offline,9569,$437.20,$263.33,"$4,183,566.80","$2,519,804.77","$1,663,762.03"
386009633,3/31/2013,March,2013,Sunday,4/5/2013,5,M,LTU,Lithuania,Europe,Northern Europe,3127,Personal Care,Offline,7683,$81.73,$56.67,"$627,931.59","$435,395.61","$192,535.98"
386319911,12/16/2010,December,2010,Thursday,1/2/2011,17,C,ESP,Spain,Europe,Southern Europe,5988,Vegetables,Online,9501,$154.06,$90.93,"$1,463,724.06","$863,925.93","$599,798.13"
386440074,4/5/2014,April,2014,Saturday,4/25/2014,20,C,POL,Poland,Europe,Eastern Europe,3127,Personal Care,Offline,5060,$81.73,$56.67,"$413,553.80","$286,750.20","$126,803.60"
386601865,7/17/2016,July,2016,Sunday,7/26/2016,9,L,LTU,Lithuania,Europe,Northern Europe,5988,Vegetables,Online,2938,$154.06,$90.93,"$452,628.28","$267,152.34","$185,475.94"
387098824,12/23/2013,December,2013,Monday,1/4/2014,12,H,GBR,United Kingdom,Europe,Northern Europe,3127,Personal Care,Offline,9999,$81.73,$56.67,"$817,218.27","$566,643.33","$250,574.94"
388728320,3/31/2012,March,2012,Saturday,5/10/2012,40,C,BIH,Bosnia and Herzegovina,Europe,Southern Europe,8969,Snacks,Offline,2203,$152.58,$97.44,"$336,133.74","$214,660.32","$121,473.42"
391026866,1/3/2017,January,2017,Tuesday,1/8/2017,5,C,ESP,Spain,Europe,Southern Europe,8293,Cosmetics,Offline,2394,$437.20,$263.33,"$1,046,656.80","$630,412.02","$416,244.78"
391200673,1/19/2012,January,2012,Thursday,2/13/2012,25,L,FRA,France,Europe,Western Europe,8681,Office Supplies,Online,3827,$651.21,$524.96,"$2,492,180.67","$2,009,021.92","$483,158.75"
391849982,11/30/2016,November,2016,Wednesday,12/11/2016,11,H,GEO,Georgia,Asia,Western Asia,2103,Cereal,Offline,5972,$205.70,$117.11,"$1,228,440.40","$699,380.92","$529,059.48"
392217338,3/12/2016,March,2016,Saturday,3/15/2016,3,L,NOR,Norway,Europe,Northern Europe,8969,Snacks,Offline,4681,$152.58,$97.44,"$714,226.98","$456,116.64","$258,110.34"
392252957,1/4/2015,January,2015,Sunday,2/22/2015,49,M,ESP,Spain,Europe,Southern Europe,2103,Cereal,Offline,5222,$205.70,$117.11,"$1,074,165.40","$611,548.42","$462,616.98"
392518174,6/25/2011,June,2011,Saturday,7/3/2011,8,M,SRB,Serbia,Europe,Southern Europe,5988,Vegetables,Offline,3705,$154.06,$90.93,"$570,792.30","$336,895.65","$233,896.65"
392676532,7/5/2011,July,2011,Tuesday,8/6/2011,32,H,CYP,Cyprus,Asia,Western Asia,2103,Cereal,Offline,567,$205.70,$117.11,"$116,631.90","$66,401.37","$50,230.53"
392752492,5/8/2010,May,2010,Saturday,6/3/2010,26,H,NLD,Netherlands,Europe,Western Europe,3127,Personal Care,Offline,3045,$81.73,$56.67,"$248,867.85","$172,560.15","$76,307.70"
393709933,3/12/2017,March,2017,Sunday,4/25/2017,44,C,FRA,France,Europe,Western Europe,4594,Fruits,Offline,6373,$9.33,$6.92,"$59,460.09","$44,101.16","$15,358.93"
393842971,1/12/2010,January,2010,Tuesday,1/31/2010,19,L,SRB,Serbia,Europe,Southern Europe,2455,Clothes,Offline,5742,$109.28,$35.84,"$627,485.76","$205,793.28","$421,692.48"
393858420,8/14/2012,August,2012,Tuesday,8/29/2012,15,L,SVK,Slovakia,Europe,Eastern Europe,4594,Fruits,Offline,314,$9.33,$6.92,"$2,929.62","$2,172.88",$756.74
394110763,12/26/2011,December,2011,Monday,12/29/2011,3,C,BEL,Belgium,Europe,Western Europe,5988,Vegetables,Offline,4988,$154.06,$90.93,"$768,451.28","$453,558.84","$314,892.44"
394356667,7/30/2016,July,2016,Saturday,8/4/2016,5,C,GBR,United Kingdom,Europe,Northern Europe,7940,Household,Online,7756,$668.27,$502.54,"$5,183,102.12","$3,897,700.24","$1,285,401.88"
394456660,1/31/2016,January,2016,Sunday,2/9/2016,9,H,MNE,Montenegro,Europe,Southern Europe,4594,Fruits,Online,7346,$9.33,$6.92,"$68,538.18","$50,834.32","$17,703.86"
395562589,10/12/2010,October,2010,Tuesday,12/1/2010,50,C,SRB,Serbia,Europe,Southern Europe,1270,Beverages,Online,4615,$47.45,$31.79,"$218,981.75","$146,710.85","$72,270.90"
396462953,1/21/2016,January,2016,Thursday,2/26/2016,36,L,IRL,Ireland,Europe,Northern Europe,3127,Personal Care,Offline,1053,$81.73,$56.67,"$86,061.69","$59,673.51","$26,388.18"
396552217,3/8/2014,March,2014,Saturday,4/24/2014,47,M,CYP,Cyprus,Asia,Western Asia,2455,Clothes,Offline,7468,$109.28,$35.84,"$816,103.04","$267,653.12","$548,449.92"
396718728,2/7/2010,February,2010,Sunday,3/18/2010,39,L,BIH,Bosnia and Herzegovina,Europe,Southern Europe,3127,Personal Care,Offline,6742,$81.73,$56.67,"$551,023.66","$382,069.14","$168,954.52"
396832883,3/29/2013,March,2013,Friday,3/31/2013,2,M,HRV,Croatia,Europe,Southern Europe,3127,Personal Care,Offline,523,$81.73,$56.67,"$42,744.79","$29,638.41","$13,106.38"
397874438,10/29/2014,October,2014,Wednesday,12/1/2014,33,M,SVK,Slovakia,Europe,Eastern Europe,1270,Beverages,Online,8743,$47.45,$31.79,"$414,855.35","$277,939.97","$136,915.38"
398104035,6/25/2012,June,2012,Monday,8/12/2012,48,L,MLT,Malta,Europe,Southern Europe,7331,Baby Food,Offline,6686,$255.28,$159.42,"$1,706,802.08","$1,065,882.12","$640,919.96"
398333632,2/19/2010,February,2010,Friday,3/2/2010,11,C,DEU,Germany,Europe,Western Europe,2103,Cereal,Offline,4629,$205.70,$117.11,"$952,185.30","$542,102.19","$410,083.11"
398645198,5/17/2014,May,2014,Saturday,5/26/2014,9,H,HUN,Hungary,Europe,Eastern Europe,7331,Baby Food,Offline,6828,$255.28,$159.42,"$1,743,051.84","$1,088,519.76","$654,532.08"
399115979,6/1/2015,June,2015,Monday,6/24/2015,23,H,ESP,Spain,Europe,Southern Europe,5988,Vegetables,Online,6142,$154.06,$90.93,"$946,236.52","$558,492.06","$387,744.46"
399256312,12/11/2014,December,2014,Thursday,1/5/2015,25,L,SVN,Slovenia,Europe,Southern Europe,4594,Fruits,Online,7670,$9.33,$6.92,"$71,561.10","$53,076.40","$18,484.70"
400267398,7/11/2013,July,2013,Thursday,7/20/2013,9,M,AUT,Austria,Europe,Western Europe,8969,Snacks,Offline,6873,$152.58,$97.44,"$1,048,682.34","$669,705.12","$378,977.22"
400904691,6/28/2010,June,2010,Monday,7/12/2010,14,M,LVA,Latvia,Europe,Northern Europe,2103,Cereal,Offline,5462,$205.70,$117.11,"$1,123,533.40","$639,654.82","$483,878.58"
401993882,3/21/2011,March,2011,Monday,4/11/2011,21,M,UKR,Ukraine,Europe,Eastern Europe,2103,Cereal,Offline,7778,$205.70,$117.11,"$1,599,934.60","$910,881.58","$689,053.02"
403337991,10/15/2016,October,2016,Saturday,11/24/2016,40,L,AND,Andorra,Europe,Southern Europe,5988,Vegetables,Offline,5529,$154.06,$90.93,"$851,797.74","$502,751.97","$349,045.77"
403665006,1/16/2016,January,2016,Saturday,2/19/2016,34,C,BLR,Belarus,Europe,Eastern Europe,8969,Snacks,Offline,2300,$152.58,$97.44,"$350,934.00","$224,112.00","$126,822.00"
404789817,8/3/2015,August,2015,Monday,9/8/2015,36,L,PRT,Portugal,Europe,Southern Europe,7331,Baby Food,Online,5157,$255.28,$159.42,"$1,316,478.96","$822,128.94","$494,350.02"
405986297,12/9/2014,December,2014,Tuesday,1/2/2015,24,L,DEU,Germany,Europe,Western Europe,7331,Baby Food,Online,9222,$255.28,$159.42,"$2,354,192.16","$1,470,171.24","$884,020.92"
406270396,4/3/2016,April,2016,Sunday,5/19/2016,46,L,ROU,Romania,Europe,Eastern Europe,8969,Snacks,Online,3293,$152.58,$97.44,"$502,445.94","$320,869.92","$181,576.02"
406564366,8/7/2014,August,2014,Thursday,8/25/2014,18,M,ALB,Albania,Europe,Southern Europe,5988,Vegetables,Online,286,$154.06,$90.93,"$44,061.16","$26,005.98","$18,055.18"
407220542,5/29/2016,May,2016,Sunday,7/4/2016,36,L,SWE,Sweden,Europe,Northern Europe,2103,Cereal,Online,4463,$205.70,$117.11,"$918,039.10","$522,661.93","$395,377.17"
408540618,9/30/2013,September,2013,Monday,11/13/2013,44,M,SMR,San Marino,Europe,Southern Europe,5988,Vegetables,Offline,5102,$154.06,$90.93,"$786,014.12","$463,924.86","$322,089.26"
409112679,3/30/2013,March,2013,Saturday,5/18/2013,49,H,MNE,Montenegro,Europe,Southern Europe,5988,Vegetables,Online,4388,$154.06,$90.93,"$676,015.28","$399,000.84","$277,014.44"
409514796,7/24/2014,July,2014,Thursday,9/7/2014,45,L,BIH,Bosnia and Herzegovina,Europe,Southern Europe,3127,Personal Care,Online,3383,$81.73,$56.67,"$276,492.59","$191,714.61","$84,777.98"
410229337,11/21/2016,November,2016,Monday,12/22/2016,31,M,PRT,Portugal,Europe,Southern Europe,8681,Office Supplies,Online,4832,$651.21,$524.96,"$3,146,646.72","$2,536,606.72","$610,040.00"
410291135,2/6/2012,February,2012,Monday,2/22/2012,16,L,SVN,Slovenia,Europe,Southern Europe,3127,Personal Care,Offline,3119,$81.73,$56.67,"$254,915.87","$176,753.73","$78,162.14"
410514724,3/1/2017,March,2017,Wednesday,4/10/2017,40,C,SRB,Serbia,Europe,Southern Europe,8681,Office Supplies,Offline,9284,$651.21,$524.96,"$6,045,833.64","$4,873,728.64","$1,172,105.00"
410740888,7/24/2012,July,2012,Tuesday,9/1/2012,39,H,BIH,Bosnia and Herzegovina,Europe,Southern Europe,8875,Meat,Online,6211,$421.89,$364.69,"$2,620,358.79","$2,265,089.59","$355,269.20"
412215459,1/24/2013,January,2013,Thursday,1/31/2013,7,H,GRC,Greece,Europe,Southern Europe,2103,Cereal,Online,2569,$205.70,$117.11,"$528,443.30","$300,855.59","$227,587.71"
412416303,6/3/2016,June,2016,Friday,6/11/2016,8,M,SMR,San Marino,Europe,Southern Europe,7331,Baby Food,Offline,2004,$255.28,$159.42,"$511,581.12","$319,477.68","$192,103.44"
413078916,12/31/2012,December,2012,Monday,1/11/2013,11,L,BLR,Belarus,Europe,Eastern Europe,5988,Vegetables,Online,8086,$154.06,$90.93,"$1,245,729.16","$735,259.98","$510,469.18"
413245427,6/29/2016,June,2016,Wednesday,7/2/2016,3,C,AND,Andorra,Europe,Southern Europe,4594,Fruits,Offline,7360,$9.33,$6.92,"$68,668.80","$50,931.20","$17,737.60"
413951814,5/10/2015,May,2015,Sunday,5/31/2015,21,C,AUT,Austria,Europe,Western Europe,1270,Beverages,Offline,6395,$47.45,$31.79,"$303,442.75","$203,297.05","$100,145.70"
414359509,8/30/2014,August,2014,Saturday,9/11/2014,12,C,ROU,Romania,Europe,Eastern Europe,7331,Baby Food,Offline,7042,$255.28,$159.42,"$1,797,681.76","$1,122,635.64","$675,046.12"
414579665,6/20/2017,June,2017,Tuesday,7/10/2017,20,H,FIN,Finland,Europe,Northern Europe,8969,Snacks,Online,2191,$152.58,$97.44,"$334,302.78","$213,491.04","$120,811.74"
415837943,1/10/2012,January,2012,Tuesday,2/23/2012,44,M,AND,Andorra,Europe,Southern Europe,7331,Baby Food,Offline,4543,$255.28,$159.42,"$1,159,737.04","$724,245.06","$435,491.98"
416682088,7/5/2012,July,2012,Thursday,8/14/2012,40,H,NOR,Norway,Europe,Northern Europe,5988,Vegetables,Offline,4344,$154.06,$90.93,"$669,236.64","$394,999.92","$274,236.72"
416953313,9/20/2016,September,2016,Tuesday,10/29/2016,39,H,IRL,Ireland,Europe,Northern Europe,1270,Beverages,Offline,4606,$47.45,$31.79,"$218,554.70","$146,424.74","$72,129.96"
418404281,3/2/2011,March,2011,Wednesday,4/15/2011,44,M,ARM,Armenia,Asia,Western Asia,8969,Snacks,Offline,3979,$152.58,$97.44,"$607,115.82","$387,713.76","$219,402.06"
420875346,1/6/2012,January,2012,Friday,2/18/2012,43,L,LTU,Lithuania,Europe,Northern Europe,8293,Cosmetics,Offline,5223,$437.20,$263.33,"$2,283,495.60","$1,375,372.59","$908,123.01"
421456849,12/7/2013,December,2013,Saturday,12/10/2013,3,M,Unknow,Unknow,Unknow,Unknow,8875,Meat,Online,7302,$421.89,$364.69,"$3,080,640.78","$2,662,966.38","$417,674.40"
421660268,3/14/2015,March,2015,Saturday,4/11/2015,28,C,IRL,Ireland,Europe,Northern Europe,7940,Household,Offline,7498,$668.27,$502.54,"$5,010,688.46","$3,768,044.92","$1,242,643.54"
422568786,5/15/2016,May,2016,Sunday,6/17/2016,33,H,MLT,Malta,Europe,Southern Europe,8875,Meat,Online,6349,$421.89,$364.69,"$2,678,579.61","$2,315,416.81","$363,162.80"
424181544,2/5/2013,February,2013,Tuesday,3/4/2013,27,H,ARM,Armenia,Asia,Western Asia,2103,Cereal,Online,3600,$205.70,$117.11,"$740,520.00","$421,596.00","$318,924.00"
424297845,12/20/2011,December,2011,Tuesday,1/8/2012,19,M,SRB,Serbia,Europe,Southern Europe,1270,Beverages,Online,8016,$47.45,$31.79,"$380,359.20","$254,828.64","$125,530.56"
424541604,4/5/2013,April,2013,Friday,5/17/2013,42,H,CHE,Switzerland,Europe,Western Europe,8681,Office Supplies,Offline,150,$651.21,$524.96,"$97,681.50","$78,744.00","$18,937.50"
425547969,8/19/2010,August,2010,Thursday,9/11/2010,23,H,AND,Andorra,Europe,Southern Europe,1270,Beverages,Online,7955,$47.45,$31.79,"$377,464.75","$252,889.45","$124,575.30"
427432811,12/3/2015,December,2015,Thursday,12/11/2015,8,H,FIN,Finland,Europe,Northern Europe,8969,Snacks,Online,5722,$152.58,$97.44,"$873,062.76","$557,551.68","$315,511.08"
428419864,11/4/2013,November,2013,Monday,12/5/2013,31,M,FRA,France,Europe,Western Europe,8681,Office Supplies,Offline,7813,$651.21,$524.96,"$5,087,903.73","$4,101,512.48","$986,391.25"
429123675,10/18/2014,October,2014,Saturday,11/11/2014,24,M,Unknow,Unknow,Unknow,Unknow,8969,Snacks,Offline,6086,$152.58,$97.44,"$928,601.88","$593,019.84","$335,582.04"
430687510,6/5/2013,June,2013,Wednesday,6/10/2013,5,C,GBR,United Kingdom,Europe,Northern Europe,3127,Personal Care,Online,8860,$81.73,$56.67,"$724,127.80","$502,096.20","$222,031.60"
431240689,8/26/2015,August,2015,Wednesday,10/13/2015,48,L,GRC,Greece,Europe,Southern Europe,2103,Cereal,Online,2558,$205.70,$117.11,"$526,180.60","$299,567.38","$226,613.22"
431432092,8/1/2016,August,2016,Monday,9/13/2016,43,H,MKD,Macedonia,Europe,Southern Europe,2455,Clothes,Offline,9198,$109.28,$35.84,"$1,005,157.44","$329,656.32","$675,501.12"
431753098,9/2/2015,September,2015,Wednesday,10/19/2015,47,M,SVK,Slovakia,Europe,Eastern Europe,1270,Beverages,Online,4191,$47.45,$31.79,"$198,862.95","$133,231.89","$65,631.06"
432031619,6/5/2011,June,2011,Sunday,6/29/2011,24,H,ARM,Armenia,Asia,Western Asia,1270,Beverages,Online,6612,$47.45,$31.79,"$313,739.40","$210,195.48","$103,543.92"
433079183,3/5/2013,March,2013,Tuesday,4/19/2013,45,M,LTU,Lithuania,Europe,Northern Europe,8681,Office Supplies,Offline,6609,$651.21,$524.96,"$4,303,846.89","$3,469,460.64","$834,386.25"
433734500,8/19/2010,August,2010,Thursday,9/8/2010,20,L,DEU,Germany,Europe,Western Europe,8681,Office Supplies,Offline,532,$651.21,$524.96,"$346,443.72","$279,278.72","$67,165.00"
434013879,9/27/2010,September,2010,Monday,11/5/2010,39,H,MCO,Monaco,Europe,Western Europe,8293,Cosmetics,Offline,3206,$437.20,$263.33,"$1,401,663.20","$844,235.98","$557,427.22"
434275662,7/11/2012,July,2012,Wednesday,8/13/2012,33,H,BIH,Bosnia and Herzegovina,Europe,Southern Europe,8681,Office Supplies,Offline,674,$651.21,$524.96,"$438,915.54","$353,823.04","$85,092.50"
434485948,9/25/2010,September,2010,Saturday,11/3/2010,39,L,SMR,San Marino,Europe,Southern Europe,3127,Personal Care,Online,2902,$81.73,$56.67,"$237,180.46","$164,456.34","$72,724.12"
435463559,10/21/2013,October,2013,Monday,10/27/2013,6,C,MLT,Malta,Europe,Southern Europe,1270,Beverages,Online,2199,$47.45,$31.79,"$104,342.55","$69,906.21","$34,436.34"
436606395,11/4/2013,November,2013,Monday,12/3/2013,29,C,Unknow,Unknow,Unknow,Unknow,1270,Beverages,Offline,389,$47.45,$31.79,"$18,458.05","$12,366.31","$6,091.74"
436969029,11/29/2011,November,2011,Tuesday,12/17/2011,18,C,ESP,Spain,Europe,Southern Europe,8875,Meat,Offline,7701,$421.89,$364.69,"$3,248,974.89","$2,808,477.69","$440,497.20"
437083184,1/18/2015,January,2015,Sunday,2/19/2015,32,C,SWE,Sweden,Europe,Northern Europe,8875,Meat,Online,1482,$421.89,$364.69,"$625,240.98","$540,470.58","$84,770.40"
437604176,2/21/2013,February,2013,Thursday,4/7/2013,45,L,LUX,Luxembourg,Europe,Western Europe,8969,Snacks,Online,5655,$152.58,$97.44,"$862,839.90","$551,023.20","$311,816.70"
438683927,6/13/2011,June,2011,Monday,7/29/2011,46,L,ROU,Romania,Europe,Eastern Europe,3127,Personal Care,Online,5177,$81.73,$56.67,"$423,116.21","$293,380.59","$129,735.62"
439114367,6/17/2012,June,2012,Sunday,6/26/2012,9,M,GBR,United Kingdom,Europe,Northern Europe,3127,Personal Care,Online,2554,$81.73,$56.67,"$208,738.42","$144,735.18","$64,003.24"
439204919,2/11/2017,February,2017,Saturday,2/19/2017,8,L,ISL,Iceland,Europe,Northern Europe,1270,Beverages,Online,9350,$47.45,$31.79,"$443,657.50","$297,236.50","$146,421.00"
439640080,10/7/2011,October,2011,Friday,11/2/2011,26,L,POL,Poland,Europe,Eastern Europe,2103,Cereal,Online,8124,$205.70,$117.11,"$1,671,106.80","$951,401.64","$719,705.16"
439725911,3/17/2015,March,2015,Tuesday,4/7/2015,21,L,ARM,Armenia,Asia,Western Asia,4594,Fruits,Offline,3524,$9.33,$6.92,"$32,878.92","$24,386.08","$8,492.84"
442318427,9/27/2010,September,2010,Monday,10/8/2010,11,H,AND,Andorra,Europe,Southern Europe,7331,Baby Food,Online,707,$255.28,$159.42,"$180,482.96","$112,709.94","$67,773.02"
443125665,6/15/2013,June,2013,Saturday,7/9/2013,24,M,SRB,Serbia,Europe,Southern Europe,2103,Cereal,Offline,9586,$205.70,$117.11,"$1,971,840.20","$1,122,616.46","$849,223.74"
443347108,3/20/2015,March,2015,Friday,4/9/2015,20,M,AND,Andorra,Europe,Southern Europe,2103,Cereal,Offline,5116,$205.70,$117.11,"$1,052,361.20","$599,134.76","$453,226.44"
443544518,4/24/2016,April,2016,Sunday,4/28/2016,4,C,AND,Andorra,Europe,Southern Europe,1270,Beverages,Online,3534,$47.45,$31.79,"$167,688.30","$112,345.86","$55,342.44"
443551385,4/3/2013,April,2013,Wednesday,5/9/2013,36,L,SWE,Sweden,Europe,Northern Europe,7331,Baby Food,Online,5566,$255.28,$159.42,"$1,420,888.48","$887,331.72","$533,556.76"
